tagID,tagValue
8084,rock & roll
8085,movie
8086,michelle williams
8087,teyana taylor
8088,scream
8089,atreyu
8090,adult alternative
8091,avangarde hip hop
8092,2-99 records
8093,apokriff
8094,all the best
8095,best songs of the 00s
8096,best songs of the 90s
8097,best songs of the 80s
8098,best songs of the 70s
8099,best songs of the 60s
8100,best christmas songs
8101,best songs of the 50s
8102,the best classical opera and film scores
8103,oscar winning songs
8104,vh1 100 greatest albums
8105,best songs in the world
8106,best of albums
8107,best songs of 1900 to 1950
8108,movie soundtracks
8109,fab albums
8110,songs
8111,movie songs
8112,my favourite soundtracks
8113,raven girls top 20
8114,wales
8115,songs diana sang on x factor
8116,tracks i want to see on lastfm
8117,cult movie songs
8118,tribute albums
8119,new discoverys
8120,songs to listen to
8121,storytelling
8122,singing actresses
8123,tv soundtracks
8124,singing actors
8125,partytime
8126,comedy songs
8127,listen to
8128,future stars
8129,eletric
8130,mp4
8131,nego
8132,tutz tutz
8133,the clash
8134,polish folk
8135,fuck you i am from poland
8136,american idiot
8137,brodway
8138,bands from las vegas
8139,makowiecki
8140,jack white
8141,female rock band
8142,if my soul were composed of musical notes
8143,monstrous
8144,total fucking win
8145,pure beauty
8146,im taking off my clothes too paul
8147,bestsongever
8148,ambidjent
8149,blink punk
8150,misanthropic black metal
8151,extreme black metal
8152,sophisticated black metal art
8153,awesome songs
8154,techincal metal
8155,death metal pioneers
8156,smooth piano
8157,very nice solo
8158,soloage
8159,interesting music
8160,british black metal
8161,american black metal
8162,music that makes your head explode of amazement
8163,punk covers
8164,bad day
8165,life on mars
8166,titans
8167,donna
8168,bobbi
8169,roy
8170,garth
8171,clint
8172,simon
8173,wca
8174,babs
8175,outsiders
8176,wally
8177,lily
8178,runaways
8179,rachel
8180,raven
8181,government
8182,caleb
8183,dick
8184,tula
8185,ya
8186,tony
8187,jason
8188,kon
8189,amelia
8190,jenny
8191,tara
8192,ollie
8193,suicide squad
8194,sand
8195,corrine
8196,bad days
8197,unsure
8198,vic
8199,bart
8200,kyle
8201,anya
8202,dinah
8203,x-men
8204,roxy
8205,bad girls
8206,kathy
8207,jesse
8208,birds of prey
8209,namora
8210,teddy
8211,garden state soundtrack
8212,six feet under soundtrack
8213,walk the line soundtrack
8214,south park bigger longer uncut soundtrack
8215,alfie soundtrack
8216,everythings illuminated soundtrack
8217,gta vice city
8218,batman returns soundtrack
8219,neon genesis evangelion
8220,greys anatomy soundtrack
8221,moonlight mile ost
8222,the last kiss soundtrack
8223,gazda paja
8224,ljubomir sedlar jazz funk
8225,pure cane sugar sugarman 3
8226,funkadelian
8227,djuskaj kupatilo boban
8228,smooth talk evelyn champagne
8229,funk soul rock sly larry jerry
8230,quannum lyrics california
8231,uncle jam one nation clinton
8232,bootzilla rubber duckie space bass
8233,hexstatic ninja tune masterview
8234,p funk george bootsy bernie gary
8235,dj food ultimate funk groove
8236,babyface manchild 70s
8237,heron
8238,esse quam videri mordred
8239,rony playstation
8240,pure groove
8241,tagged indie just for the sake of it i guess
8242,sbornia
8243,gremio rock
8244,conjunto
8245,acordeon
8246,milonga
8247,gremio
8248,benga music
8249,benga
8250,atonal
8251,the fucking greatest band to ever grace this pathetic planet with their holy presence
8252,andre abujamra
8253,ni
8254,eletro-pop
8255,brazillian
8256,viollet
8257,duffy
8258,bom pra caralho
8259,lovely gaga
8260,j.lo
8261,iron jesus
8262,fucked up
8263,brain dance
8264,gescom
8265,this will make you shit your pants
8266,wierd atmospheric
8267,afx
8268,raymond scott
8269,morton subotnick
8270,strange-core
8271,wierd-groove
8272,moondog
8273,mind-splat
8274,delia derbyshire
8275,mental
8276,venetian snares
8277,coil
8278,the tuss
8279,steve reich
8280,tod dockstader
8281,head fuck
8282,chris clark
8283,head groove
8284,clark
8285,joey beltram
8286,avant garde electronica
8287,rezanie psychiki
8288,heard on pandora
8289,new vicious
8290,dejeto
8291,natal
8292,atoron
8293,fix your tags
8294,natal-rn
8295,needs a sandwich
8296,beautiful video clip
8297,break my heart
8298,victorias secret
8299,oh my god
8300,good to listen to while driving fast
8301,bald
8302,riot grrl
8303,listen at night
8304,indierock
8305,post-hardocore
8306,gooncore
8307,country metal
8308,straight outta compton
8309,melbourne
8310,anarcho punk
8311,overproduced by martin hannet
8312,i bet he does
8313,dogcore
8314,seen die
8315,kroegercore
8316,bi daha dinlicem
8317,bu grubu hic duymamistim
8318,drug music
8319,aman tanrim
8320,drug song
8321,sonra dinle
8322,ara bul
8323,boa musica
8324,voz marcante
8325,grande banda
8326,as tags
8327,musica boa
8328,uma grande banda
8329,maravilhoso
8330,volte
8331,clipe sinistro
8332,as tag
8333,melhor compositor do brasil
8334,bela
8335,que musica boa
8336,very cool rock song
8337,musica realista
8338,linda musica
8339,que coisa meu
8340,que coisa
8341,grande musica
8342,ultra musica
8343,fantastica
8344,muito boa mesmo
8345,tagas
8346,perfeito
8347,yes
8348,shakti
8349,john mclaughlin
8350,edgar allan poe
8351,chic
8352,directions
8353,sibelius
8354,many
8355,mahavishnu orchestra
8356,straight
8357,william blake
8358,robert frost
8359,flatpicking
8360,edwin
8361,etude
8362,villa-lobos
8363,plectrum
8364,gnosis
8365,progressor
8366,composing
8367,heartscore
8368,dirk radloff
8369,tim warweg
8370,stephen crane
8371,henry wadsworth longfellow
8372,oliver hartstack
8373,john crowe ransom
8374,arlington robinson
8375,bad homburg
8376,dissonant
8377,langston hughes
8378,art-rock
8379,hot guys
8380,bodhran
8381,irish traditional
8382,fiddle
8383,low whistle
8384,heather lewin-tiarks
8385,amy richter
8386,jeff ksiazek
8387,milwaukee
8388,wisconsin
8389,chicago
8390,ceili
8391,andreas transo
8392,parker otwell roe
8393,taolchemy records
8394,patched hats
8395,athas
8396,kathleen bremer
8397,concertina
8398,pipes
8399,matt hendricks
8400,musician
8401,accordian
8402,slip jig
8403,late night tunes
8404,study tunes
8405,bard metal
8406,progressive indie metal
8407,wish i could see live
8408,fusion alternative
8409,wolf
8410,funkadelic
8411,driving tunes
8412,awesome metal
8413,cheese
8414,virtuoso
8415,late nite tunes
8416,progressive power metal
8417,brasilian
8418,fake
8419,male singer
8420,its friday
8421,virgin
8422,female singer
8423,new media
8424,harmonisch ambient classical new nu classic
8425,more
8426,harmonisch
8427,melancholisch
8428,random
8429,nu
8430,indie electronic
8431,buy this
8432,smooth night driving
8433,coffeeshop
8434,softspoken
8435,whimsical
8436,kicking
8437,finale montage
8438,wake up
8439,quiet walk
8440,beach
8441,driving victory
8442,finale music
8443,alluring exotic
8444,cello rock
8445,finale
8446,paint-the-world-in-colour
8447,supernatural
8448,human spirit
8449,dark alley
8450,kill billish
8451,rocks like hell
8452,murder ballad
8453,rhythm'n'blues
8454,poor boy songs
8455,pre-war blues
8456,cute girl rock
8457,hotrod
8458,swings like hell
8459,saxophones
8460,floorfiller
8461,beatiful
8462,swedish death metal
8463,anathema
8464,killswitch engage
8465,croatian
8466,peace punk
8467,anarcho-punk
8468,rise against
8469,notag
8470,loved by archer
8471,bard
8472,instrumental blues
8473,bard rock
8474,menestrel
8475,bardic
8476,russian underground
8477,lyrical acoustic folk
8478,minstrel
8479,free mp3
8480,rpg music
8481,alchemic rock
8482,rolesong
8483,acoustic blues
8484,blues rock guitarist
8485,blues guitarists
8486,uuaaj
8487,papillon
8488,running song
8489,bushoi-tiptop
8490,jamie t
8491,iwasrecommendedthis
8492,songs that i will still be listening to in a billion years
8493,feeling of happiness
8494,uk top 40
8495,ubernaturatiolastrabostualism
8496,rock night songs
8497,totaly awesome
8498,great video clip
8499,kings and queens
8500,songs that you wanna listen to over and over again
8501,das rockt
8502,kings
8503,epic music
8504,awesome guitar
8505,experimentell
8506,postmodern
8507,outsider
8508,gay electro indie pop
8509,popculture
8510,gay explosion
8511,sakral musik
8512,singer song writer
8513,magick ritual musick
8514,tekmo
8515,heyyoufuckingman
8516,flaw
8517,30stm
8518,echelon
8519,don't forget
8520,love her so much
8521,i can do better
8522,porno-soul
8523,happy post-rock
8524,songs to feel happy to
8525,queer as folk
8526,listen while crying and feeling like shit
8527,britpop 90s generation
8528,haired-red fronted woman
8529,brega-rock
8530,cute-cute
8531,weird-noisy female but good singer at all
8532,depressive synth
8533,dirty punk rock
8534,christian power metal
8535,metal sisters
8536,ska pop
8537,darkambient
8538,unanswered
8539,sad lovely touching expressive
8540,canadian heroes
8541,beautiful piano
8542,bladen county
8543,ripping
8544,portland
8545,spazzy
8546,fresh
8547,as apimentadas
8548,i am hot
8549,tisdale
8550,ashley
8551,bring it on
8552,think
8553,hairspray
8554,light pop relaxing
8555,celtic pop
8556,medo
8557,darkness
8558,kimberley locke
8559,i could
8560,nerd rap
8561,radiohead office chart
8562,acid rock
8563,etnic
8564,waltz
8565,seitkaliyev
8566,smokeyblues
8567,heartswelling
8568,exquisite
8569,enchanting
8570,hmm
8571,the lights
8572,irresitable
8573,memorable
8574,ponders
8575,bitter-sweet
8576,electrohop
8577,reallygood
8578,katy
8579,liz lee
8580,my life as liz
8581,paramore still a band
8582,song for katy perry
8583,dixon
8584,volcals
8585,two step
8586,g-e-n-i-o-s
8587,g-e-n-i-o
8588,viaje sensorial
8589,volar
8590,latinoamerica
8591,arte
8592,viaje mistico
8593,viaje espiritual
8594,rock latino
8595,mas grandes que jesus
8596,mágico
8597,united states of tara
8598,major tom
8599,funk to funky
8600,la cancion de mi generacion
8601,mt bao
8602,carah faye i love you sua linda
8603,beyond alive
8604,dark trance
8605,uk hardcore
8606,synth rock
8607,fire with fire
8608,scissors sisters
8609,ameni swissi
8610,christina aguilera beautiful
8611,amani swissi wain
8612,freedom
8613,hora
8614,elfen lied lilium
8615,kelmti hora
8616,amani esswissi
8617,amani wain
8618,kelma
8619,amani swissi star academy
8620,lilium
8621,lilium long
8622,amal mathlouthi
8623,amel mathlouthi
8624,lillium
8625,kelmti horra
8626,lilium extended
8627,kelmti
8628,horra
8629,freedom of expression
8630,lilium very long version
8631,7orrya
8632,horrya
8633,lilium darkjedi final
8634,yelle
8635,theatrical music
8636,mobb deep
8637,busta rhymes
8638,70s punk
8639,guitar classic
8640,digital signal processing
8641,ghostface killah
8642,epic symphonic metal
8643,symphonic melodic power metal
8644,axel ritt guitar shred
8645,glados
8646,johnny's
8647,brainstorm
8648,mitchel
8649,musso
8650,hannahmontana
8651,mitchelmusso
8652,the fame
8653,safada
8654,brand new artists
8655,ultimate crap
8656,favourite female artists
8657,saw them at dar constitution hall
8658,saw them 3x
8659,must see live
8660,new grass americana
8661,blues slide guitar maestro
8662,rn
8663,minimaltechno
8664,whoooooosh
8665,strings acoustic
8666,blues band
8667,industrial goth
8668,not much of a singer
8669,listen free on lastfm
8670,low-fi
8671,undiscovered
8672,an enigma
8673,have seen in-person
8674,bizarre at the time
8675,once had the vinyl
8676,post moby grape
8677,out of his mind
8678,nasal vocal
8679,hypo-tripno
8680,imposter
8681,no depression
8682,belleville
8683,tweedy
8684,farrar
8685,hop aboard the spaceship
8686,randy california
8687,still have the vinyl
8688,jay ferguson
8689,swedes showing off
8690,ziggyesque
8691,m is the man
8692,friend of grizzly bear
8693,more great music from brooklyn
8694,old man
8695,used to play feel a whole lot better with a garage band
8696,original member of the byrds
8697,performance art
8698,indie hair rock
8699,pierre et gilles
8700,canadian indie
8701,that fucking tank
8702,this et al
8703,downdime
8704,the lodger
8705,wild beasts
8706,benjamin wetherill
8707,kill
8708,yourself
8709,on the bone records
8710,burnage
8711,regional mexican
8712,nederlandstalig
8713,wfmu
8714,this song tells the story of my life right from the bottom of my heart
8715,the essential leonard cohen
8716,bs
8717,silversun pickups
8718,dig
8719,so fucking good
8720,rumba
8721,most favorite song ever
8722,all time favorite
8723,funny damn shit
8724,jim brickman
8725,brooks and dunn
8726,male country
8727,idie
8728,sxsw2006
8729,new album loves
8730,angels and airwaves
8731,blink 182
8732,foals
8733,fucking adorable
8734,flamenco pop
8735,x-factor
8736,junior songfestival
8737,rumbapop
8738,boyband
8739,rumbita
8740,bachata urbana
8741,soul diva
8742,melodic pop
8743,rumba-rock
8744,minimalist pop
8745,jaw dropping
8746,florence and the machine
8747,cockney
8748,boppin hillbilly
8749,hot rockin girl
8750,rockin hillbilly
8751,hillbilly boogie
8752,rare rockabilly
8753,wonderful doo wop
8754,chicago rockabilly
8755,doo-wop
8756,jive
8757,country style rock n roll
8758,nashville rockabilly
8759,doo wop jivers
8760,neo-rockabilly
8761,white doo wop
8762,british rockabilly
8763,roots of rockabilly
8764,canadian rockabilly
8765,hillbilly music
8766,boston rockabilly
8767,memphis rockabilly
8768,rock n roll jivers
8769,hillbilly harmonie
8770,louisiana rock n roll
8771,boogie woogie
8772,countrybilly
8773,sun rockabilly
8774,southern country rock
8775,country roots of rock n roll
8776,country billy
8777,rockabilly women
8778,ambient techno
8779,power noise
8780,mambo
8781,kumbia
8782,amazon
8783,99 most essential
8784,neo-classical dark wave
8785,experimental techno
8786,sweet bands
8787,new traditionalist
8788,mood music
8789,toytronica
8790,ace of spades
8791,songs that i love
8792,sarah
8793,poesia
8794,aumenta o volume
8795,classical pop
8796,classical-crossover
8797,a-teens
8798,josh groban
8799,moloko
8800,sarah mclachlan
8801,alternative in the 1990s
8802,1 giant leap
8803,moby
8804,frou frou
8805,chill house
8806,weekend players
8807,electronic dance music
8808,80s i like
8809,la academia 4
8810,eastern europe rock
8811,nk
8812,christian chavez
8813,chochi
8814,petardeo
8815,valencia
8816,garfios
8817,vicente sabater
8818,actriz
8819,piratas
8820,people do envy her
8821,teen diva
8822,role model
8823,revelacion 2009
8824,chica fabulosa
8825,chica pop
8826,histerica
8827,oversized heads
8828,yurena
8829,electroperra
8830,ambar
8831,toronto
8832,o rappa
8833,roots and culture
8834,duos
8835,rastafari
8836,enghaw
8837,fab four
8838,abyssinians
8839,crucial reggae
8840,regional
8841,gessinger
8842,engenheiros do hawaii
8843,bossa-nova
8844,pulsating
8845,woodstock
8846,amelie
8847,yann tiersen
8848,catholic
8849,catolica
8850,religious
8851,bolero
8852,multiple vocals
8853,brazilian axe
8854,rock music
8855,precious
8856,awesomecore
8857,zydzi
8858,twoj stary
8859,zajac
8860,pernambuco
8861,favorite singles
8862,favorite singer
8863,best of 2006
8864,j-music
8865,best of 2000
8866,jmusic
8867,c-pop
8868,cpop
8869,chinese music
8870,rockish
8871,children
8872,fort minor
8873,eagles
8874,fromhell
8875,sweetcore
8876,gaucho
8877,intimate
8878,hard to explain what i feel when i listen
8879,techno-pop
8880,female rap
8881,square one
8882,cant be tamed
8883,huge artists
8884,upcoming hit
8885,slutty
8886,hogata
8887,jigsaw
8888,bjonik
8889,body control
8890,headstrong
8891,the pretty reckless
8892,blender
8893,italo-disco
8894,trombone
8895,true legend
8896,artists to check out
8897,club music
8898,bergen
8899,cooking
8900,food writer
8901,scandi-pop
8902,acoustic chillout easy listening
8903,scandipop
8904,female rocker
8905,underrated performer
8906,favorite rock band
8907,sexy talented
8908,caibo para que vuelvas sandunguera maracaibo pop
8909,jota quest
8910,mbp
8911,skank
8912,enrique iglesias
8913,last unicorn
8914,classic punk
8915,make me feel better
8916,solta a franga
8917,make me crazy
8918,fucking good
8919,best voice
8920,drunk
8921,gay music
